"subj_idx","level","absLevel","levelMean","periodicity","nEvents","rt","response"
16,2,2,4.04,"Periodic",9,2.696,1
16,1,1,2.02,"Aperiodic",11,3.598,1
16,2,2,4.04,"Aperiodic",9,2.967,1
16,1,1,2.02,"Periodic",8,2.363,1
16,1,1,2.02,"Periodic",11,3.462,1
16,2,2,4.04,"Periodic",8,2.537,1
16,-4,4,-8.08,"Periodic",9,2.949,1
16,-2,2,-4.04,"Aperiodic",6,1.843,1
16,1,1,2.02,"Periodic",9,2.764,1
16,-4,4,-8.08,"Periodic",9,2.733,1
16,4,4,8.08,"Periodic",7,2.219,1
16,2,2,4.04,"Periodic",9,2.938,1
16,1,1,2.02,"Aperiodic",7,2.212,1
16,1,1,2.02,"Aperiodic",11,3.508,1
16,1,1,2.02,"Aperiodic",8,2.355,1
16,-2,2,-4.04,"Periodic",7,2.054,1
16,4,4,8.08,"Aperiodic",7,2.301,1
16,-1,1,-2.02,"Aperiodic",9,2.956,1
16,-1,1,-2.02,"Periodic",7,2.212,1
16,2,2,4.04,"Periodic",7,2.153,1
16,2,2,4.04,"Aperiodic",8,2.423,1
16,-2,2,-4.04,"Aperiodic",6,1.782,1
16,4,4,8.08,"Aperiodic",5,1.523,1
16,-4,4,-8.08,"Aperiodic",6,1.747,1
16,-4,4,-8.08,"Aperiodic",7,1.734,1
16,-1,1,-2.02,"Periodic",9,2.765,1
16,4,4,8.08,"Periodic",5,1.643,1
16,4,4,8.08,"Aperiodic",5,1.341,1
16,1,1,2.02,"Periodic",11,3.341,0
16,-4,4,-8.08,"Periodic",6,1.908,1
16,2,2,4.04,"Periodic",7,2.118,1
16,2,2,4.04,"Aperiodic",6,1.644,1
16,-1,1,-2.02,"Aperiodic",8,2.54,1
16,-2,2,-4.04,"Aperiodic",6,1.944,1
16,-4,4,-8.08,"Periodic",6,1.888,1
16,4,4,8.08,"Periodic",4,1.227,1
16,-1,1,-2.02,"Aperiodic",10,2.94,1
16,-2,2,-4.04,"Periodic",5,1.545,1
16,-2,2,-4.04,"Aperiodic",7,2.151,0
16,1,1,2.02,"Aperiodic",7,1.841,1
16,-4,4,-8.08,"Aperiodic",6,1.617,1
16,2,2,4.04,"Aperiodic",4,1.371,1
16,4,4,8.08,"Aperiodic",3,0.944,1
16,2,2,4.04,"Aperiodic",4,1.307,1
16,-1,1,-2.02,"Aperiodic",7,2.342,0
16,-1,1,-2.02,"Periodic",6,1.992,1
16,-2,2,-4.04,"Periodic",7,2.122,1
16,-4,4,-8.08,"Aperiodic",5,1.553,1
16,4,4,8.08,"Periodic",4,1.066,1
16,-1,1,-2.02,"Periodic",6,1.954,1
16,-1,1,-2.02,"Periodic",8,2.635,1
16,-4,4,-8.08,"Aperiodic",4,1.219,1
16,-2,2,-4.04,"Periodic",6,1.692,1
16,4,4,8.08,"Periodic",4,1.066,1
16,1,1,2.02,"Periodic",4,1.261,1
16,-1,1,-2.02,"Aperiodic",7,2.228,1
16,-4,4,-8.08,"Periodic",4,1.269,1
16,4,4,8.08,"Aperiodic",4,1.126,1
16,4,4,5.6,"Aperiodic",6,1.894,1
16,-1,1,-1.4,"Aperiodic",7,2.229,1
16,4,4,5.6,"Aperiodic",6,2.277,1
16,1,1,1.4,"Aperiodic",7,1.852,0
16,2,2,2.8,"Periodic",7,2.246,1
16,-1,1,-1.4,"Aperiodic",8,2.582,1
16,4,4,5.6,"Periodic",7,2.112,1
16,-2,2,-2.8,"Periodic",5,1.654,1
16,4,4,5.6,"Aperiodic",8,2.431,1
16,-4,4,-5.6,"Aperiodic",5,1.502,1
16,1,1,1.4,"Aperiodic",6,1.894,1
16,-4,4,-5.6,"Aperiodic",6,1.73,1
16,-1,1,-1.4,"Aperiodic",5,1.743,0
16,4,4,5.6,"Periodic",6,1.667,1
16,-4,4,-5.6,"Periodic",5,1.473,1
16,-1,1,-1.4,"Aperiodic",8,2.14,0
16,1,1,1.4,"Periodic",7,2.24,1
16,-2,2,-2.8,"Periodic",7,2.306,0
16,1,1,1.4,"Aperiodic",4,1.439,1
16,-2,2,-2.8,"Aperiodic",5,1.79,1
16,2,2,2.8,"Periodic",5,1.617,1
16,-2,2,-2.8,"Periodic",12,3.953,1
16,1,1,1.4,"Aperiodic",5,1.367,1
16,-2,2,-2.8,"Periodic",7,2.105,1
16,4,4,5.6,"Periodic",5,1.552,1
16,-4,4,-5.6,"Periodic",4,1.329,1
16,2,2,2.8,"Aperiodic",5,1.504,1
16,1,1,1.4,"Periodic",5,1.614,1
16,1,1,1.4,"Periodic",6,1.869,1
16,-1,1,-1.4,"Aperiodic",7,2.244,1
16,-1,1,-1.4,"Periodic",7,2.148,1
16,4,4,5.6,"Aperiodic",7,2.086,1
16,-4,4,-5.6,"Aperiodic",5,1.296,1
16,-2,2,-2.8,"Aperiodic",6,1.594,1
16,2,2,2.8,"Aperiodic",5,1.647,1
16,-1,1,-1.4,"Periodic",5,1.405,1
16,-1,1,-1.4,"Periodic",6,1.83,1
16,2,2,2.8,"Aperiodic",6,1.893,1
16,1,1,1.4,"Periodic",9,2.673,0
16,-2,2,-2.8,"Aperiodic",8,2.536,1
16,-2,2,-2.8,"Periodic",8,2.418,1
16,-4,4,-5.6,"Periodic",4,1.148,1
16,-1,1,-1.4,"Periodic",7,2.167,1
16,1,1,1.4,"Aperiodic",6,1.847,1
16,-4,4,-5.6,"Periodic",5,1.472,1
16,-4,4,-5.6,"Aperiodic",6,1.594,1
16,4,4,5.6,"Periodic",5,1.543,1
16,-4,4,-5.6,"Periodic",6,1.788,1
16,2,2,2.8,"Periodic",5,1.535,1
16,-4,4,-5.6,"Aperiodic",6,1.487,1
16,1,1,1.4,"Periodic",5,1.477,1
16,2,2,2.8,"Periodic",6,1.697,1
16,-1,1,-1.4,"Periodic",7,2.083,1
16,2,2,2.8,"Aperiodic",4,1.285,1
16,-2,2,-2.8,"Aperiodic",7,2.416,1
16,4,4,5.6,"Aperiodic",6,1.637,1
16,2,2,2.8,"Aperiodic",7,2.111,1
16,4,4,5.6,"Periodic",4,1.297,1
16,-2,2,-2.8,"Aperiodic",6,1.658,1
16,2,2,2.8,"Periodic",6,1.997,0
16,2,2,2.8,"Periodic",6,1.885,1
16,-1,1,-1.4,"Periodic",7,2.192,1
16,-1,1,-1.4,"Periodic",10,3.03,0
16,4,4,5.6,"Periodic",6,1.903,1
16,4,4,5.6,"Periodic",7,2.309,1
16,-2,2,-2.8,"Periodic",8,2.521,1
16,-4,4,-5.6,"Aperiodic",7,2.227,1
16,2,2,2.8,"Aperiodic",5,1.633,1
16,4,4,5.6,"Aperiodic",6,1.743,1
16,4,4,5.6,"Periodic",6,1.873,1
16,-2,2,-2.8,"Periodic",6,1.768,1
16,-2,2,-2.8,"Aperiodic",8,2.746,1
16,1,1,1.4,"Periodic",6,1.885,1
16,-4,4,-5.6,"Aperiodic",7,2.388,1
16,-4,4,-5.6,"Periodic",6,1.838,1
16,1,1,1.4,"Periodic",6,1.966,1
16,1,1,1.4,"Aperiodic",4,1.383,1
16,-1,1,-1.4,"Aperiodic",5,1.594,1
16,4,4,5.6,"Periodic",5,1.631,1
16,2,2,2.8,"Periodic",6,1.922,1
16,4,4,5.6,"Aperiodic",5,1.443,1
16,-2,2,-2.8,"Aperiodic",8,2.932,1
16,2,2,2.8,"Aperiodic",5,1.713,0
16,-4,4,-5.6,"Periodic",7,2.009,1
16,-2,2,-2.8,"Aperiodic",8,2.51,1
16,4,4,5.6,"Aperiodic",4,1.258,1
16,1,1,1.4,"Aperiodic",8,2.596,1
16,1,1,1.4,"Aperiodic",5,1.632,0
16,-1,1,-1.4,"Aperiodic",7,1.986,1
16,-1,1,-1.4,"Aperiodic",8,2.463,1
16,-1,1,-1.4,"Periodic",7,2.039,1
16,1,1,1.4,"Aperiodic",6,1.71,1
16,-2,2,-2.8,"Periodic",6,1.969,1
16,4,4,5.6,"Aperiodic",6,1.478,1
16,2,2,2.8,"Periodic",5,1.538,1
16,2,2,2.8,"Aperiodic",4,1.283,1
16,-1,1,-1.4,"Periodic",4,1.138,1
16,-2,2,-2.8,"Periodic",4,1.126,1
16,2,2,2.8,"Periodic",4,1.062,1
16,-4,4,-5.6,"Periodic",3,0.795,1
16,2,2,2.8,"Aperiodic",2,0.721,1
16,-2,2,-2.8,"Aperiodic",3,0.652,1
16,1,1,1.4,"Periodic",3,0.921,1
16,4,4,5.6,"Aperiodic",3,0.768,1
16,-4,4,-5.6,"Periodic",2,0.526,1
16,2,2,2.8,"Aperiodic",3,0.996,1
16,1,1,1.4,"Periodic",4,1.172,1
16,-1,1,-1.4,"Aperiodic",7,2.103,1
16,1,1,1.4,"Periodic",7,2.225,1
16,-4,4,-5.6,"Aperiodic",4,1.151,1
16,-1,1,-1.4,"Periodic",5,1.425,1
16,-2,2,-2.8,"Aperiodic",3,1.091,1
16,-4,4,-5.6,"Aperiodic",5,1.446,1
16,1,1,1.4,"Aperiodic",8,2.54,1
16,-2,2,-2.8,"Periodic",5,1.576,1
16,4,4,5.6,"Periodic",4,1.075,1
16,-4,4,-5.6,"Periodic",6,1.81,1
16,2,2,2.8,"Periodic",3,0.78,1
16,-4,4,-5.6,"Aperiodic",6,1.859,1
16,-1,1,-1.4,"Aperiodic",3,0.961,1
16,2,2,2.8,"Periodic",5,1.484,1
16,-1,1,-1.4,"Aperiodic",5,1.457,1
16,4,4,5.6,"Aperiodic",4,1.181,1
16,2,2,2.8,"Periodic",7,2.113,0
16,1,1,1.4,"Periodic",5,1.565,0
16,-1,1,-1.4,"Aperiodic",5,1.15,1
16,-1,1,-1.4,"Periodic",4,1.316,1
16,4,4,5.6,"Periodic",3,0.915,1
16,-4,4,-5.6,"Aperiodic",3,0.901,1
16,-4,4,-5.6,"Aperiodic",3,0.596,1
16,2,2,2.8,"Periodic",2,0.588,1
16,-4,4,-5.6,"Aperiodic",3,0.644,1
16,4,4,5.6,"Periodic",2,0.617,1
16,2,2,2.8,"Aperiodic",3,0.767,1
16,4,4,5.6,"Aperiodic",2,0.674,1
16,4,4,5.6,"Aperiodic",3,0.721,1
16,1,1,1.4,"Periodic",3,0.715,1
16,-1,1,-1.4,"Aperiodic",5,1.524,1
16,1,1,1.4,"Aperiodic",3,0.824,1
16,1,1,1.4,"Periodic",3,0.895,1
16,1,1,1.4,"Aperiodic",4,1.149,0
16,1,1,1.4,"Aperiodic",8,3.063,0
16,1,1,1.4,"Periodic",6,1.846,1
16,-2,2,-2.8,"Aperiodic",6,1.913,1
16,-4,4,-5.6,"Periodic",4,1.257,1
16,4,4,5.6,"Periodic",5,1.54,1
16,-1,1,-1.4,"Periodic",5,1.45,1
16,-4,4,-5.6,"Periodic",6,1.693,1
16,-2,2,-2.8,"Aperiodic",8,2.322,1
16,-1,1,-1.4,"Aperiodic",5,1.835,0
16,-4,4,-5.6,"Periodic",3,0.868,1
16,-4,4,-5.6,"Aperiodic",4,0.948,1
16,-2,2,-2.8,"Aperiodic",3,0.674,1
16,4,4,5.6,"Aperiodic",2,0.567,1
16,-2,2,-2.8,"Periodic",2,0.446,1
16,-1,1,-1.4,"Aperiodic",3,0.694,1
16,1,1,1.4,"Aperiodic",3,0.713,0
16,2,2,2.8,"Aperiodic",2,0.761,1
16,1,1,1.4,"Aperiodic",7,2.251,0
16,-2,2,-2.8,"Periodic",4,1.118,1
16,-4,4,-5.6,"Periodic",5,1.655,1
16,-1,1,-1.4,"Periodic",7,2.287,0
16,-2,2,-2.8,"Periodic",10,3.096,1
16,-4,4,-5.6,"Periodic",4,1.17,1
16,-2,2,-2.8,"Periodic",9,2.81,0
16,2,2,2.8,"Aperiodic",9,2.506,0
16,-2,2,-2.8,"Aperiodic",19,6.048,1
16,-1,1,-1.4,"Periodic",12,3.995,1
16,2,2,2.8,"Aperiodic",6,1.647,1
16,-2,2,-2.8,"Periodic",6,1.993,1
16,4,4,5.6,"Periodic",6,1.926,1
16,2,2,2.8,"Aperiodic",7,2.025,1
16,-1,1,-1.4,"Periodic",5,1.663,1
16,2,2,2.8,"Periodic",6,1.674,0
16,4,4,5.6,"Periodic",3,0.763,1
16,4,4,5.6,"Aperiodic",4,1.087,1
16,1,1,1.4,"Periodic",3,0.807,1
16,2,2,2.8,"Periodic",5,1.504,1
16,-4,4,-5.6,"Aperiodic",4,1.004,1
16,-2,2,-2.8,"Aperiodic",6,1.701,1
16,-2,2,-2.8,"Aperiodic",6,1.594,1
16,-2,2,-2.8,"Aperiodic",8,2.468,0
16,-1,1,-1.4,"Periodic",8,2.594,0
16,-4,4,-5.6,"Periodic",6,1.741,1
16,-4,4,-5.6,"Periodic",6,1.886,1
16,4,4,5.6,"Aperiodic",4,1.072,1
16,1,1,1.4,"Aperiodic",6,1.604,1
16,-1,1,-1.4,"Aperiodic",3,0.889,1
16,4,4,5.6,"Aperiodic",3,1.096,1
16,-4,4,-5.6,"Aperiodic",4,0.786,1
16,1,1,1.4,"Periodic",2,0.601,1
16,2,2,2.8,"Periodic",2,0.637,1
16,1,1,1.4,"Periodic",4,1.234,0
16,-2,2,-2.8,"Aperiodic",4,1.128,1
16,4,4,5.6,"Periodic",4,1.303,1
16,-4,4,-5.6,"Periodic",5,1.633,1
16,4,4,5.6,"Periodic",6,1.698,1
16,1,1,1.4,"Periodic",6,1.942,1
16,-2,2,-2.8,"Aperiodic",6,1.758,0
16,4,4,5.6,"Aperiodic",5,1.321,1
16,1,1,1.4,"Aperiodic",7,2.225,1
16,4,4,5.6,"Periodic",8,2.4,1
16,-2,2,-2.8,"Periodic",5,1.395,1
16,2,2,2.8,"Aperiodic",7,1.864,0
16,2,2,2.8,"Aperiodic",3,0.783,1
16,-2,2,-2.8,"Periodic",4,1.238,1
16,-4,4,-5.6,"Aperiodic",5,1.586,1
16,-1,1,-1.4,"Aperiodic",7,2.015,1
16,-2,2,-2.8,"Periodic",8,2.473,0
16,2,2,2.8,"Periodic",2,0.594,1
16,-1,1,-1.4,"Aperiodic",6,1.455,1
16,2,2,2.8,"Periodic",5,1.576,1
16,2,2,2.8,"Aperiodic",7,1.988,1
16,-4,4,-5.6,"Aperiodic",6,1.917,1
16,1,1,1.4,"Periodic",7,2.069,1
16,4,4,5.6,"Aperiodic",6,1.712,1
16,-2,2,-2.8,"Periodic",5,1.488,1
16,-1,1,-1.4,"Periodic",4,1.284,1
16,2,2,2.8,"Aperiodic",5,1.102,1
16,-4,4,-5.6,"Aperiodic",3,0.964,1
16,-1,1,-1.4,"Aperiodic",5,1.855,1
16,4,4,5.6,"Periodic",3,0.907,1
16,-1,1,-1.4,"Aperiodic",7,1.899,0
16,2,2,2.8,"Periodic",7,2.32,1
16,-1,1,-1.4,"Periodic",10,3.009,0
16,2,2,2.8,"Periodic",5,1.588,1
16,1,1,1.4,"Aperiodic",9,2.719,1
16,-4,4,-5.6,"Periodic",4,1.133,1
16,-1,1,-1.4,"Periodic",5,1.631,1
16,1,1,1.4,"Aperiodic",4,1.022,1
16,-4,4,-5.6,"Aperiodic",3,0.853,1
16,1,1,1.4,"Periodic",3,0.873,1
16,2,2,2.8,"Aperiodic",3,0.881,1
16,-2,2,-2.8,"Aperiodic",7,2.307,1
16,1,1,1.4,"Aperiodic",3,0.749,1
16,4,4,5.6,"Aperiodic",3,0.663,1
16,-2,2,-2.8,"Periodic",4,1.078,1
16,4,4,5.6,"Periodic",2,0.488,1
16,-4,4,-5.6,"Periodic",3,0.804,1
16,-1,1,-1.4,"Periodic",4,1.172,0
16,2,2,2.8,"Aperiodic",3,0.768,1
16,-4,4,-5.6,"Periodic",4,1.172,1
16,4,4,5.6,"Aperiodic",2,0.606,1
16,-1,1,-1.4,"Aperiodic",4,1.362,1
16,2,2,2.8,"Aperiodic",7,2.149,1
16,-2,2,-2.8,"Periodic",3,0.84,1
16,4,4,5.6,"Aperiodic",3,0.637,1
16,-1,1,-1.4,"Periodic",8,2.612,0
16,-1,1,-1.4,"Aperiodic",8,2.492,0
16,2,2,2.8,"Periodic",3,0.845,1
16,1,1,1.4,"Aperiodic",6,1.644,1
16,2,2,2.8,"Aperiodic",6,1.599,1
16,1,1,1.4,"Aperiodic",2,0.636,1
16,2,2,2.8,"Aperiodic",3,0.641,1
16,-1,1,-1.4,"Periodic",6,1.682,1
16,1,1,1.4,"Periodic",9,2.889,1
16,1,1,1.4,"Periodic",4,1.263,1
16,2,2,2.8,"Periodic",3,0.935,1
16,-4,4,-5.6,"Aperiodic",4,1.305,1
16,-2,2,-2.8,"Aperiodic",5,1.526,0
16,2,2,2.8,"Periodic",3,0.77,1
16,-1,1,-1.4,"Periodic",5,1.375,1
16,2,2,2.8,"Periodic",2,0.61,1
16,1,1,1.4,"Periodic",7,2.159,1
16,-2,2,-2.8,"Periodic",3,0.885,1
16,-4,4,-5.6,"Periodic",3,0.816,1
16,-1,1,-1.4,"Aperiodic",4,1.144,1
16,-2,2,-2.8,"Periodic",4,1.285,1
16,-2,2,-2.8,"Aperiodic",4,1.319,0
16,4,4,5.6,"Aperiodic",2,0.617,1
16,-1,1,-1.4,"Periodic",7,2.062,1
16,2,2,2.8,"Periodic",5,1.402,1
16,-1,1,-1.4,"Aperiodic",3,0.907,1
16,4,4,5.6,"Aperiodic",3,0.927,1
16,1,1,1.4,"Periodic",6,1.685,0
16,-2,2,-2.8,"Aperiodic",4,1.19,1
16,4,4,5.6,"Periodic",4,1.102,1
16,-2,2,-2.8,"Periodic",4,1.272,1
16,-4,4,-5.6,"Periodic",4,1.257,1
16,-4,4,-5.6,"Aperiodic",4,1.026,1
16,1,1,1.4,"Aperiodic",5,1.417,1
16,-4,4,-5.6,"Aperiodic",4,1.233,1
16,-4,4,-5.6,"Aperiodic",4,1.278,1
16,1,1,1.4,"Periodic",6,1.746,1
16,4,4,5.6,"Aperiodic",4,0.97,1
16,-4,4,-5.6,"Aperiodic",3,1.035,1
16,-1,1,-1.4,"Aperiodic",6,1.915,1
16,1,1,1.4,"Aperiodic",4,1.096,1
16,-2,2,-2.8,"Aperiodic",3,0.886,0
16,2,2,2.8,"Aperiodic",4,1.278,1
16,-4,4,-5.6,"Periodic",6,1.819,0
16,4,4,5.6,"Periodic",2,0.648,1
16,-2,2,-2.8,"Periodic",6,1.69,1
16,-2,2,-2.8,"Aperiodic",2,0.631,0
16,4,4,5.6,"Periodic",3,0.945,1
16,-1,1,-1.4,"Periodic",4,1.171,0
16,-4,4,-5.6,"Periodic",9,2.688,0
16,4,4,5.6,"Periodic",5,1.604,1
16,1,1,1.4,"Aperiodic",8,2.055,1
16,4,4,5.6,"Periodic",7,2.16,1
16,-2,2,-2.8,"Aperiodic",4,1.158,1
16,-4,4,-5.6,"Periodic",6,1.992,1
16,1,1,1.4,"Aperiodic",4,1.275,1
16,-4,4,-5.6,"Periodic",3,0.682,1
16,-2,2,-2.8,"Periodic",3,0.849,0
16,-4,4,-5.6,"Periodic",5,1.335,1
16,-2,2,-2.8,"Periodic",5,1.523,1
16,2,2,2.8,"Periodic",5,1.548,1
16,4,4,5.6,"Aperiodic",4,1.214,1
16,-4,4,-5.6,"Aperiodic",5,1.436,1
16,1,1,1.4,"Periodic",6,1.953,1
16,4,4,5.6,"Aperiodic",6,1.886,1
16,4,4,5.6,"Periodic",6,1.761,1
16,-2,2,-2.8,"Aperiodic",8,2.663,0
16,4,4,5.6,"Aperiodic",3,1.175,1
16,4,4,5.6,"Periodic",4,1.33,1
16,4,4,5.6,"Aperiodic",7,1.847,1
16,2,2,2.8,"Aperiodic",3,0.907,1
16,2,2,2.8,"Periodic",3,0.919,1
16,2,2,2.8,"Aperiodic",8,2.141,1
16,-4,4,-5.6,"Aperiodic",4,1.29,1
16,-1,1,-1.4,"Periodic",7,2.186,0
16,4,4,5.6,"Periodic",4,1.012,1
16,1,1,1.4,"Aperiodic",4,1.216,0
16,-2,2,-2.8,"Periodic",6,1.958,1
16,2,2,2.8,"Periodic",7,2.136,1
16,-2,2,-2.8,"Aperiodic",7,2.342,1
16,2,2,2.8,"Aperiodic",6,2.178,0
16,-4,4,-5.6,"Aperiodic",8,2.335,1
16,1,1,1.4,"Periodic",6,1.683,1
16,-4,4,-5.6,"Aperiodic",4,1.111,1
16,-4,4,-5.6,"Aperiodic",5,1.718,1
16,1,1,1.4,"Periodic",6,1.75,1
16,1,1,1.4,"Aperiodic",6,1.906,0
16,-2,2,-2.8,"Aperiodic",4,1.254,1
16,2,2,2.8,"Aperiodic",4,1.25,1
16,-1,1,-1.4,"Aperiodic",6,1.983,1
16,-2,2,-2.8,"Aperiodic",7,2.071,1
16,4,4,5.6,"Periodic",4,1.239,1
16,-1,1,-1.4,"Periodic",3,0.898,0
16,-2,2,-2.8,"Periodic",3,0.871,1
16,1,1,1.4,"Periodic",5,1.602,1
16,-1,1,-1.4,"Periodic",9,2.977,0
16,-1,1,-1.4,"Periodic",7,2.014,1
16,2,2,2.8,"Periodic",8,2.415,1
16,-4,4,-5.6,"Periodic",4,1.24,1
16,-4,4,-5.6,"Periodic",4,1.332,1
16,1,1,1.4,"Aperiodic",9,2.641,0
16,1,1,1.4,"Periodic",4,1.174,1
16,2,2,2.8,"Aperiodic",6,1.75,1
16,4,4,5.6,"Periodic",3,0.766,1
16,-1,1,-1.4,"Aperiodic",4,1.206,1
16,2,2,2.8,"Periodic",4,1.255,1
16,-1,1,-1.4,"Aperiodic",4,1.26,1
16,-2,2,-2.8,"Periodic",6,1.69,1
16,4,4,5.6,"Aperiodic",3,0.664,1
16,-1,1,-1.4,"Aperiodic",7,2.251,0
16,-1,1,-1.4,"Aperiodic",10,3.401,1
16,-1,1,-1.4,"Periodic",10,3.227,0
16,1,1,1.4,"Aperiodic",4,1.052,1
16,2,2,2.8,"Aperiodic",4,1.145,1
16,-2,2,-2.8,"Aperiodic",5,1.209,1
16,-1,1,-1.4,"Aperiodic",10,3.086,1
16,2,2,2.8,"Aperiodic",3,0.819,1
16,-1,1,-1.4,"Periodic",5,1.586,1
16,2,2,2.8,"Periodic",5,1.529,1
16,1,1,1.4,"Periodic",4,1.043,1
16,-1,1,-1.4,"Aperiodic",3,0.746,1
16,1,1,1.4,"Periodic",6,1.986,1
16,-2,2,-2.8,"Periodic",5,1.499,1
16,-4,4,-5.6,"Aperiodic",5,1.426,1
16,-2,2,-2.8,"Periodic",5,1.555,1
16,4,4,5.6,"Periodic",3,0.815,1
16,-2,2,-2.8,"Aperiodic",3,0.738,1
16,4,4,5.6,"Aperiodic",3,0.939,1
16,4,4,5.6,"Aperiodic",3,0.749,1
16,-4,4,-5.6,"Periodic",4,1.241,1
16,-2,2,-2.8,"Aperiodic",5,1.663,1
16,1,1,1.4,"Periodic",8,2.639,0
16,-4,4,-5.6,"Aperiodic",4,1.231,1
16,-1,1,-1.4,"Aperiodic",5,1.582,0
16,1,1,1.4,"Aperiodic",4,0.845,1
16,1,1,1.4,"Aperiodic",4,1.21,1
16,4,4,5.6,"Periodic",5,1.607,1
16,1,1,1.4,"Aperiodic",4,1.436,1
16,-4,4,-5.6,"Periodic",3,0.868,1
16,4,4,5.6,"Periodic",4,1,1
16,-2,2,-2.8,"Aperiodic",7,1.937,1
16,1,1,1.4,"Periodic",4,1.239,1
16,1,1,1.4,"Aperiodic",4,1.129,1
16,-2,2,-2.8,"Periodic",5,1.551,1
16,1,1,1.4,"Periodic",3,0.895,1
16,-1,1,-1.4,"Periodic",4,1.141,1
16,-2,2,-2.8,"Periodic",3,0.856,0
16,-1,1,-1.4,"Aperiodic",13,4.438,1
16,-2,2,-2.8,"Aperiodic",9,2.573,1
16,-4,4,-5.6,"Aperiodic",8,2.305,1
16,4,4,5.6,"Periodic",3,0.939,1
16,-1,1,-1.4,"Periodic",6,1.829,0
16,2,2,2.8,"Periodic",3,0.824,1
16,-4,4,-5.6,"Periodic",3,0.954,1
16,2,2,2.8,"Aperiodic",3,0.781,1
16,2,2,2.8,"Periodic",3,0.838,1
16,2,2,2.8,"Periodic",6,1.857,1
16,-1,1,-1.4,"Aperiodic",5,1.32,1
16,-2,2,-2.8,"Periodic",5,1.453,1
16,4,4,5.6,"Aperiodic",4,0.811,1
16,4,4,5.6,"Aperiodic",3,0.898,1
16,-1,1,-1.4,"Periodic",7,2.161,1
16,2,2,2.8,"Periodic",4,1.194,1
16,1,1,1.4,"Aperiodic",8,2.522,1
16,4,4,5.6,"Periodic",3,0.877,1
16,4,4,5.6,"Aperiodic",3,0.806,1
16,-4,4,-5.6,"Aperiodic",4,1.217,1
16,-1,1,-1.4,"Periodic",3,0.871,0
16,-4,4,-5.6,"Periodic",3,0.935,1
16,2,2,2.8,"Aperiodic",7,1.853,1
16,-4,4,-5.6,"Aperiodic",5,1.668,1
16,-4,4,-5.6,"Periodic",5,1.607,1
16,2,2,2.8,"Aperiodic",4,1.313,1
17,2,2,2,"Aperiodic",9,2.712,1
17,2,2,2,"Aperiodic",8,2.404,1
17,2,2,2,"Aperiodic",13,4.231,1
17,-4,4,-4,"Aperiodic",11,3.293,1
17,-2,2,-2,"Periodic",10,3.284,1
17,-4,4,-4,"Aperiodic",11,3.321,1
17,-2,2,-2,"Aperiodic",9,2.983,1
17,2,2,2,"Periodic",10,3.264,1
17,-1,1,-1,"Aperiodic",12,3.355,1
17,2,2,2,"Periodic",7,2.292,1
17,-1,1,-1,"Aperiodic",12,3.697,1
17,-2,2,-2,"Periodic",10,3.25,1
17,-1,1,-1,"Aperiodic",7,2.533,0
17,-1,1,-1,"Aperiodic",10,3.124,0
17,4,4,4,"Aperiodic",7,2.118,1
17,-4,4,-4,"Aperiodic",9,2.495,1
17,-4,4,-4,"Aperiodic",14,4.369,1
17,-2,2,-2,"Aperiodic",11,3.426,0
17,-1,1,-1,"Aperiodic",12,3.719,1
17,-1,1,-1,"Periodic",10,3.209,0
17,4,4,4,"Periodic",6,1.854,1
17,-1,1,-1,"Periodic",8,2.496,1
17,1,1,1,"Aperiodic",8,2.447,1
17,-2,2,-2,"Aperiodic",12,3.79,0
17,1,1,1,"Aperiodic",10,3.036,1
17,1,1,1,"Periodic",13,4.278,1
17,4,4,4,"Periodic",11,3.359,1
17,-1,1,-1,"Periodic",13,4.307,1
17,1,1,1,"Aperiodic",9,2.929,1
17,-1,1,-1,"Periodic",6,1.967,0
17,4,4,4,"Aperiodic",13,4.107,1
17,-4,4,-4,"Periodic",16,5.142,1
17,4,4,4,"Aperiodic",14,4.162,1
17,4,4,4,"Aperiodic",16,4.984,1
17,-2,2,-2,"Periodic",10,3.033,0
17,-2,2,-2,"Aperiodic",15,5.024,1
17,-2,2,-2,"Periodic",8,2.392,0
17,-4,4,-4,"Periodic",8,2.652,1
17,2,2,2,"Aperiodic",11,3.557,1
17,4,4,4,"Periodic",15,4.756,1
17,2,2,2,"Periodic",15,4.792,1
17,-2,2,-2,"Aperiodic",14,4.442,1
17,1,1,1,"Aperiodic",6,1.755,1
17,2,2,2,"Aperiodic",10,3.433,1
17,-2,2,-2,"Periodic",15,4.685,1
17,-4,4,-4,"Periodic",16,5.214,1
17,1,1,1,"Aperiodic",12,4.062,1
17,1,1,1,"Periodic",14,4.575,1
17,4,4,4,"Periodic",6,1.86,1
17,-4,4,-4,"Periodic",17,5.424,1
17,4,4,4,"Aperiodic",9,2.559,1
17,1,1,1,"Periodic",8,2.511,1
17,-4,4,-4,"Aperiodic",12,3.828,1
17,-1,1,-1,"Periodic",14,4.449,1
17,2,2,2,"Periodic",10,3.182,1
17,2,2,2,"Periodic",13,4.225,1
17,1,1,1,"Periodic",20,7.697,1
17,-4,4,-4,"Periodic",4,1.003,1
17,1,1,1,"Periodic",5,1.596,1
17,4,4,4,"Periodic",4,1.209,1
17,2,2,2,"Periodic",5,1.422,1
17,-2,2,-2,"Aperiodic",6,1.696,0
17,-4,4,-4,"Aperiodic",4,1.105,1
17,1,1,1,"Periodic",9,2.875,1
